Time,Density,gasTemp,dustTemp,av,H2O     ,H2      ,H       ,H+      ,HE+     ,C       ,C+      ,O       ,O+      ,CO      ,CO+     ,CO2     ,#CO     ,#H2O    ,E-      
  6.554E-03, 1.0000E+03,  100.00,   10.00, 1.0176E+02, 1.109E-21, 3.000E-01, 4.000E-01, 9.624E-13, 2.423E-13, 1.220E-10, 1.000E-04, 3.000E-04, 4.084E-15, 8.552E-19, 1.259E-17, 8.240E-28, 1.000E-30, 1.000E-30, 1.000E-04
  1.311E-02, 1.0000E+03,  100.00,   10.00, 1.0176E+02, 6.695E-21, 3.000E-01, 4.000E-01, 1.957E-12, 4.846E-13, 2.440E-10, 1.000E-04, 3.000E-04, 7.645E-15, 4.846E-18, 2.660E-17, 2.736E-26, 1.000E-30, 1.000E-30, 1.000E-04
  2.621E-02, 1.0000E+03,  100.00,   10.00, 1.0176E+02, 7.864E-20, 3.000E-01, 4.000E-01, 4.022E-12, 9.692E-13, 4.882E-10, 1.000E-04, 3.000E-04, 1.349E-14, 3.120E-17, 5.663E-17, 6.717E-25, 1.000E-30, 1.000E-30, 1.000E-04
  5.243E-02, 1.0000E+03,  100.00,   10.00, 1.0176E+02, 1.087E-18, 3.000E-01, 4.000E-01, 8.362E-12, 1.938E-12, 9.771E-10, 1.000E-04, 3.000E-04, 2.128E-14, 2.007E-16, 1.173E-16, 1.150E-23, 1.000E-30, 1.000E-30, 1.000E-04
  1.049E-01, 1.0000E+03,  100.00,   10.00, 1.0176E+02, 1.905E-17, 3.000E-01, 4.000E-01, 1.743E-11, 3.877E-12, 1.956E-09, 1.000E-04, 3.000E-04, 2.837E-14, 1.332E-15, 2.171E-16, 2.336E-22, 1.000E-30, 1.000E-30, 1.000E-04
  2.097E-01, 1.0000E+03,  100.00,   10.00, 1.0176E+02, 3.001E-16, 3.000E-01, 4.000E-01, 3.592E-11, 7.753E-12, 3.916E-09, 1.000E-04, 3.000E-04, 3.164E-14, 8.599E-15, 3.483E-16, 4.465E-21, 1.000E-30, 1.000E-30, 1.000E-04
  4.194E-01, 1.0000E+03,  100.00,   10.00, 1.0176E+02, 3.481E-15, 3.000E-01, 4.000E-01, 7.301E-11, 1.551E-11, 7.840E-09, 9.999E-05, 3.000E-04, 3.281E-14, 5.191E-14, 5.585E-16, 7.130E-20, 1.000E-30, 1.000E-30, 1.000E-04
  8.389E-01, 1.0000E+03,  100.00,   10.00, 1.0176E+02, 2.604E-14, 3.000E-01, 4.000E-01, 1.472E-10, 3.101E-11, 1.571E-08, 9.998E-05, 3.000E-04, 3.461E-14, 2.741E-13, 9.887E-16, 7.911E-19, 1.000E-30, 1.000E-30, 1.000E-04
  1.678E+00, 1.0000E+03,  100.00,   10.00, 1.0176E+02, 1.320E-13, 3.000E-01, 4.000E-01, 2.955E-10, 6.201E-11, 3.152E-08, 9.997E-05, 3.000E-04, 3.821E-14, 1.162E-12, 1.904E-15, 5.282E-18, 1.000E-30, 1.000E-30, 1.000E-04
  3.355E+00, 1.0000E+03,   99.99,   10.00, 1.0176E+02, 5.114E-13, 3.000E-01, 4.000E-01, 5.919E-10, 1.240E-10, 6.330E-08, 9.994E-05, 3.000E-04, 4.541E-14, 3.763E-12, 3.881E-15, 2.019E-17, 1.000E-30, 1.000E-30, 9.999E-05
  6.711E+00, 1.0000E+03,   99.97,   10.00, 1.0176E+02, 1.609E-12, 3.000E-01, 4.000E-01, 1.184E-09, 2.478E-10, 1.267E-07, 9.987E-05, 3.000E-04, 5.978E-14, 9.890E-12, 8.128E-15, 5.272E-17, 1.000E-30, 1.000E-30, 9.999E-05
  1.342E+01, 1.0000E+03,   99.94,   10.00, 1.0176E+02, 4.209E-12, 3.000E-01, 4.000E-01, 2.366E-09, 4.950E-10, 2.516E-07, 9.975E-05, 3.000E-04, 8.846E-14, 2.363E-11, 1.697E-14, 1.168E-16, 1.000E-30, 1.000E-30, 9.998E-05
  2.684E+01, 1.0000E+03,   99.88,   10.00, 1.0176E+02, 9.732E-12, 3.000E-01, 4.000E-01, 4.718E-09, 9.877E-10, 4.932E-07, 9.951E-05, 3.000E-04, 1.455E-13, 5.649E-11, 3.491E-14, 2.408E-16, 1.000E-30, 1.000E-30, 9.996E-05
  5.369E+01, 1.0000E+03,   99.75,   10.00, 1.0176E+02, 2.134E-11, 3.000E-01, 3.999E-01, 9.384E-09, 1.966E-09, 9.457E-07, 9.905E-05, 3.000E-04, 2.585E-13, 1.440E-10, 7.127E-14, 4.732E-16, 1.000E-30, 1.000E-30, 9.991E-05
  1.074E+02, 1.0000E+03,   99.49,   10.00, 1.0176E+02, 4.583E-11, 3.001E-01, 3.998E-01, 1.857E-08, 3.895E-09, 1.743E-06, 9.826E-05, 3.000E-04, 4.802E-13, 4.082E-10, 1.454E-13, 8.833E-16, 1.000E-30, 1.000E-30, 9.982E-05
  2.147E+02, 1.0000E+03,   98.98,   10.00, 1.0176E+02, 9.633E-11, 3.002E-01, 3.996E-01, 3.644E-08, 7.644E-09, 2.995E-06, 9.700E-05, 3.000E-04, 9.089E-13, 1.304E-09, 2.973E-13, 1.525E-15, 1.000E-30, 1.000E-30, 9.964E-05
  4.295E+02, 1.0000E+03,   97.99,   10.00, 1.0176E+02, 1.954E-10, 3.004E-01, 3.992E-01, 7.062E-08, 1.472E-08, 4.614E-06, 9.538E-05, 3.000E-04, 1.717E-12, 4.586E-09, 6.041E-13, 2.313E-15, 1.000E-30, 1.000E-30, 9.928E-05
  8.590E+02, 1.0000E+03,   96.12,   10.00, 1.0176E+02, 3.777E-10, 3.008E-01, 3.985E-01, 1.341E-07, 2.736E-08, 6.283E-06, 9.370E-05, 3.000E-04, 3.171E-12, 1.695E-08, 1.189E-12, 2.977E-15, 1.000E-30, 1.000E-30, 9.855E-05
  1.718E+03, 1.0000E+03,   93.21,   10.00, 1.0176E+02, 6.790E-10, 3.015E-01, 3.970E-01, 2.448E-07, 4.750E-08, 8.124E-06, 9.181E-05, 2.999E-04, 5.519E-12, 6.193E-08, 2.164E-12, 3.685E-15, 1.000E-30, 1.000E-30, 9.706E-05
  1.818E+03, 1.0000E+03,   92.90,   10.00, 1.0176E+02, 6.643E-10, 3.016E-01, 3.968E-01, 2.568E-07, 4.947E-08, 8.313E-06, 9.162E-05, 2.999E-04, 5.363E-12, 6.874E-08, 2.235E-12, 3.791E-15, 1.000E-30, 1.000E-30, 9.688E-05
  1.918E+03, 1.0000E+03,   92.62,   10.00, 1.0176E+02, 6.809E-10, 3.017E-01, 3.967E-01, 2.686E-07, 5.137E-08, 8.501E-06, 9.142E-05, 2.999E-04, 5.560E-12, 7.569E-08, 2.290E-12, 3.891E-15, 1.000E-30, 1.000E-30, 9.670E-05
  2.018E+03, 1.0000E+03,   92.36,   10.00, 1.0176E+02, 7.039E-10, 3.018E-01, 3.965E-01, 2.801E-07, 5.320E-08, 8.689E-06, 9.123E-05, 2.999E-04, 5.754E-12, 8.284E-08, 2.353E-12, 3.991E-15, 1.000E-30, 1.000E-30, 9.652E-05
  2.118E+03, 1.0000E+03,   92.10,   10.00, 1.0176E+02, 7.277E-10, 3.018E-01, 3.963E-01, 2.914E-07, 5.497E-08, 8.875E-06, 9.103E-05, 2.999E-04, 5.941E-12, 9.019E-08, 2.420E-12, 4.090E-15, 1.000E-30, 1.000E-30, 9.635E-05
  2.218E+03, 1.0000E+03,   91.83,   10.00, 1.0176E+02, 7.510E-10, 3.019E-01, 3.961E-01, 3.025E-07, 5.667E-08, 9.060E-06, 9.084E-05, 2.999E-04, 6.121E-12, 9.774E-08, 2.488E-12, 4.192E-15, 1.000E-30, 1.000E-30, 9.617E-05
  2.318E+03, 1.0000E+03,   91.59,   10.00, 1.0176E+02, 7.734E-10, 3.020E-01, 3.960E-01, 3.134E-07, 5.831E-08, 9.245E-06, 9.065E-05, 2.999E-04, 6.292E-12, 1.055E-07, 2.557E-12, 4.296E-15, 1.000E-30, 1.000E-30, 9.599E-05
  2.418E+03, 1.0000E+03,   91.34,   10.00, 1.0176E+02, 7.955E-10, 3.021E-01, 3.958E-01, 3.241E-07, 5.990E-08, 9.430E-06, 9.045E-05, 2.999E-04, 6.460E-12, 1.135E-07, 2.624E-12, 4.402E-15, 1.000E-30, 1.000E-30, 9.581E-05
  2.518E+03, 1.0000E+03,   91.11,   10.00, 1.0176E+02, 8.167E-10, 3.022E-01, 3.956E-01, 3.346E-07, 6.143E-08, 9.614E-06, 9.026E-05, 2.999E-04, 6.620E-12, 1.217E-07, 2.691E-12, 4.512E-15, 1.000E-30, 1.000E-30, 9.563E-05
  2.618E+03, 1.0000E+03,   90.69,   10.00, 1.0176E+02, 8.376E-10, 3.023E-01, 3.955E-01, 3.449E-07, 6.290E-08, 9.797E-06, 9.007E-05, 2.998E-04, 6.778E-12, 1.300E-07, 2.756E-12, 4.624E-15, 1.000E-30, 1.000E-30, 9.545E-05
  2.718E+03, 1.0000E+03,   90.53,   10.00, 1.0176E+02, 8.536E-10, 3.024E-01, 3.953E-01, 3.550E-07, 6.432E-08, 9.981E-06, 8.988E-05, 2.998E-04, 6.893E-12, 1.386E-07, 2.816E-12, 4.740E-15, 1.000E-30, 1.000E-30, 9.527E-05
  2.818E+03, 1.0000E+03,   90.33,   10.00, 1.0176E+02, 8.740E-10, 3.024E-01, 3.951E-01, 3.650E-07, 6.568E-08, 1.016E-05, 8.969E-05, 2.998E-04, 7.052E-12, 1.473E-07, 2.875E-12, 4.858E-15, 1.000E-30, 1.000E-30, 9.509E-05
  2.918E+03, 1.0000E+03,   90.13,   10.00, 1.0176E+02, 8.937E-10, 3.025E-01, 3.949E-01, 3.748E-07, 6.700E-08, 1.035E-05, 8.949E-05, 2.998E-04, 7.197E-12, 1.562E-07, 2.933E-12, 4.978E-15, 1.000E-30, 1.000E-30, 9.491E-05
  3.018E+03, 1.0000E+03,   89.92,   10.00, 1.0176E+02, 9.128E-10, 3.026E-01, 3.948E-01, 3.844E-07, 6.827E-08, 1.053E-05, 8.930E-05, 2.998E-04, 7.337E-12, 1.653E-07, 2.991E-12, 5.102E-15, 1.000E-30, 1.000E-30, 9.473E-05
  3.118E+03, 1.0000E+03,   89.73,   10.00, 1.0176E+02, 9.313E-10, 3.027E-01, 3.946E-01, 3.938E-07, 6.949E-08, 1.071E-05, 8.911E-05, 2.998E-04, 7.470E-12, 1.746E-07, 3.047E-12, 5.228E-15, 1.000E-30, 1.000E-30, 9.455E-05
  3.218E+03, 1.0000E+03,   89.54,   10.00, 1.0176E+02, 9.496E-10, 3.028E-01, 3.944E-01, 4.031E-07, 7.067E-08, 1.089E-05, 8.892E-05, 2.998E-04, 7.603E-12, 1.840E-07, 3.102E-12, 5.358E-15, 1.000E-30, 1.000E-30, 9.436E-05
  3.318E+03, 1.0000E+03,   89.35,   10.00, 1.0176E+02, 9.673E-10, 3.029E-01, 3.943E-01, 4.122E-07, 7.180E-08, 1.107E-05, 8.873E-05, 2.998E-04, 7.728E-12, 1.936E-07, 3.156E-12, 5.490E-15, 1.000E-30, 1.000E-30, 9.418E-05
  3.418E+03, 1.0000E+03,   89.18,   10.00, 1.0176E+02, 9.845E-10, 3.030E-01, 3.941E-01, 4.211E-07, 7.289E-08, 1.126E-05, 8.854E-05, 2.998E-04, 7.850E-12, 2.033E-07, 3.208E-12, 5.626E-15, 1.000E-30, 1.000E-30, 9.400E-05
  3.518E+03, 1.0000E+03,   89.01,   10.00, 1.0176E+02, 1.002E-09, 3.030E-01, 3.939E-01, 4.299E-07, 7.394E-08, 1.144E-05, 8.835E-05, 2.998E-04, 7.972E-12, 2.132E-07, 3.258E-12, 5.764E-15, 1.000E-30, 1.000E-30, 9.382E-05
  3.618E+03, 1.0000E+03,   88.85,   10.00, 1.0176E+02, 1.019E-09, 3.031E-01, 3.937E-01, 4.386E-07, 7.495E-08, 1.162E-05, 8.816E-05, 2.997E-04, 8.091E-12, 2.232E-07, 3.308E-12, 5.905E-15, 1.000E-30, 1.000E-30, 9.364E-05
  3.718E+03, 1.0000E+03,   88.70,   10.00, 1.0176E+02, 1.036E-09, 3.032E-01, 3.936E-01, 4.471E-07, 7.592E-08, 1.180E-05, 8.797E-05, 2.997E-04, 8.207E-12, 2.334E-07, 3.356E-12, 6.048E-15, 1.000E-30, 1.000E-30, 9.346E-05
  3.818E+03, 1.0000E+03,   88.53,   10.00, 1.0176E+02, 1.052E-09, 3.033E-01, 3.934E-01, 4.554E-07, 7.685E-08, 1.198E-05, 8.778E-05, 2.997E-04, 8.319E-12, 2.438E-07, 3.404E-12, 6.195E-15, 1.000E-30, 1.000E-30, 9.328E-05
  3.918E+03, 1.0000E+03,   88.25,   10.00, 1.0176E+02, 1.068E-09, 3.034E-01, 3.932E-01, 4.636E-07, 7.774E-08, 1.216E-05, 8.759E-05, 2.997E-04, 8.425E-12, 2.542E-07, 3.449E-12, 6.345E-15, 1.000E-30, 1.000E-30, 9.310E-05
  4.018E+03, 1.0000E+03,   88.11,   10.00, 1.0176E+02, 1.080E-09, 3.035E-01, 3.931E-01, 4.718E-07, 7.860E-08, 1.234E-05, 8.740E-05, 2.997E-04, 8.498E-12, 2.648E-07, 3.491E-12, 6.496E-15, 1.000E-30, 1.000E-30, 9.292E-05
  4.118E+03, 1.0000E+03,   87.98,   10.00, 1.0176E+02, 1.095E-09, 3.035E-01, 3.929E-01, 4.797E-07, 7.943E-08, 1.251E-05, 8.721E-05, 2.997E-04, 8.604E-12, 2.755E-07, 3.531E-12, 6.649E-15, 1.000E-30, 1.000E-30, 9.274E-05
  4.218E+03, 1.0000E+03,   87.83,   10.00, 1.0176E+02, 1.110E-09, 3.036E-01, 3.927E-01, 4.876E-07, 8.023E-08, 1.269E-05, 8.702E-05, 2.997E-04, 8.707E-12, 2.864E-07, 3.572E-12, 6.804E-15, 1.000E-30, 1.000E-30, 9.256E-05
  4.318E+03, 1.0000E+03,   87.67,   10.00, 1.0176E+02, 1.125E-09, 3.037E-01, 3.926E-01, 4.953E-07, 8.099E-08, 1.287E-05, 8.683E-05, 2.997E-04, 8.802E-12, 2.973E-07, 3.613E-12, 6.961E-15, 1.000E-30, 1.000E-30, 9.238E-05
  4.418E+03, 1.0000E+03,   87.37,   10.00, 1.0176E+02, 1.139E-09, 3.038E-01, 3.924E-01, 5.028E-07, 8.172E-08, 1.305E-05, 8.664E-05, 2.997E-04, 8.892E-12, 3.084E-07, 3.652E-12, 7.121E-15, 1.000E-30, 1.000E-30, 9.220E-05
  4.518E+03, 1.0000E+03,   87.11,   10.00, 1.0176E+02, 1.148E-09, 3.039E-01, 3.922E-01, 5.104E-07, 8.242E-08, 1.323E-05, 8.645E-05, 2.996E-04, 8.940E-12, 3.196E-07, 3.686E-12, 7.282E-15, 1.000E-30, 1.000E-30, 9.201E-05
  4.618E+03, 1.0000E+03,   87.00,   10.00, 1.0176E+02, 1.157E-09, 3.040E-01, 3.921E-01, 5.178E-07, 8.310E-08, 1.340E-05, 8.626E-05, 2.996E-04, 8.997E-12, 3.309E-07, 3.716E-12, 7.441E-15, 1.000E-30, 1.000E-30, 9.183E-05
  4.718E+03, 1.0000E+03,   86.89,   10.00, 1.0176E+02, 1.171E-09, 3.041E-01, 3.919E-01, 5.251E-07, 8.375E-08, 1.358E-05, 8.607E-05, 2.996E-04, 9.091E-12, 3.422E-07, 3.747E-12, 7.602E-15, 1.000E-30, 1.000E-30, 9.165E-05
  4.818E+03, 1.0000E+03,   86.77,   10.00, 1.0176E+02, 1.185E-09, 3.041E-01, 3.917E-01, 5.323E-07, 8.436E-08, 1.376E-05, 8.589E-05, 2.996E-04, 9.179E-12, 3.537E-07, 3.780E-12, 7.765E-15, 1.000E-30, 1.000E-30, 9.147E-05
  4.918E+03, 1.0000E+03,   86.67,   10.00, 1.0176E+02, 1.199E-09, 3.042E-01, 3.916E-01, 5.393E-07, 8.496E-08, 1.393E-05, 8.570E-05, 2.996E-04, 9.265E-12, 3.653E-07, 3.814E-12, 7.932E-15, 1.000E-30, 1.000E-30, 9.129E-05
  5.018E+03, 1.0000E+03,   86.57,   10.00, 1.0176E+02, 1.213E-09, 3.043E-01, 3.914E-01, 5.462E-07, 8.552E-08, 1.411E-05, 8.551E-05, 2.996E-04, 9.353E-12, 3.769E-07, 3.848E-12, 8.101E-15, 1.000E-30, 1.000E-30, 9.111E-05
  5.118E+03, 1.0000E+03,   86.46,   10.00, 1.0176E+02, 1.227E-09, 3.044E-01, 3.912E-01, 5.530E-07, 8.606E-08, 1.428E-05, 8.532E-05, 2.996E-04, 9.435E-12, 3.887E-07, 3.882E-12, 8.275E-15, 1.000E-30, 1.000E-30, 9.093E-05
  5.218E+03, 1.0000E+03,   86.37,   10.00, 1.0176E+02, 1.240E-09, 3.045E-01, 3.911E-01, 5.597E-07, 8.658E-08, 1.446E-05, 8.514E-05, 2.996E-04, 9.515E-12, 4.006E-07, 3.916E-12, 8.452E-15, 1.000E-30, 1.000E-30, 9.075E-05
  5.318E+03, 1.0000E+03,   86.28,   10.00, 1.0176E+02, 1.254E-09, 3.046E-01, 3.909E-01, 5.663E-07, 8.708E-08, 1.463E-05, 8.495E-05, 2.996E-04, 9.598E-12, 4.125E-07, 3.949E-12, 8.633E-15, 1.000E-30, 1.000E-30, 9.058E-05
  5.418E+03, 1.0000E+03,   86.18,   10.00, 1.0176E+02, 1.267E-09, 3.046E-01, 3.907E-01, 5.727E-07, 8.755E-08, 1.481E-05, 8.477E-05, 2.995E-04, 9.678E-12, 4.246E-07, 3.982E-12, 8.817E-15, 1.000E-30, 1.000E-30, 9.040E-05
  5.518E+03, 1.0000E+03,   86.10,   10.00, 1.0176E+02, 1.281E-09, 3.047E-01, 3.906E-01, 5.790E-07, 8.800E-08, 1.498E-05, 8.458E-05, 2.995E-04, 9.753E-12, 4.368E-07, 4.015E-12, 9.004E-15, 1.000E-30, 1.000E-30, 9.022E-05
  5.618E+03, 1.0000E+03,   86.02,   10.00, 1.0176E+02, 1.294E-09, 3.048E-01, 3.904E-01, 5.852E-07, 8.842E-08, 1.515E-05, 8.439E-05, 2.995E-04, 9.830E-12, 4.490E-07, 4.047E-12, 9.195E-15, 1.000E-30, 1.000E-30, 9.004E-05
  5.718E+03, 1.0000E+03,   85.94,   10.00, 1.0176E+02, 1.307E-09, 3.049E-01, 3.902E-01, 5.914E-07, 8.883E-08, 1.533E-05, 8.421E-05, 2.995E-04, 9.905E-12, 4.614E-07, 4.079E-12, 9.388E-15, 1.000E-30, 1.000E-30, 8.986E-05
  5.818E+03, 1.0000E+03,   85.86,   10.00, 1.0176E+02, 1.320E-09, 3.050E-01, 3.901E-01, 5.974E-07, 8.922E-08, 1.550E-05, 8.403E-05, 2.995E-04, 9.979E-12, 4.738E-07, 4.110E-12, 9.585E-15, 1.000E-30, 1.000E-30, 8.968E-05
  5.918E+03, 1.0000E+03,   85.78,   10.00, 1.0176E+02, 1.333E-09, 3.051E-01, 3.899E-01, 6.033E-07, 8.959E-08, 1.567E-05, 8.384E-05, 2.995E-04, 1.005E-11, 4.864E-07, 4.141E-12, 9.786E-15, 1.000E-30, 1.000E-30, 8.950E-05
  6.018E+03, 1.0000E+03,   85.70,   10.00, 1.0176E+02, 1.346E-09, 3.051E-01, 3.897E-01, 6.090E-07, 8.994E-08, 1.584E-05, 8.366E-05, 2.995E-04, 1.012E-11, 4.990E-07, 4.171E-12, 9.989E-15, 1.000E-30, 1.000E-30, 8.933E-05
  6.118E+03, 1.0000E+03,   85.63,   10.00, 1.0176E+02, 1.359E-09, 3.052E-01, 3.896E-01, 6.147E-07, 9.027E-08, 1.601E-05, 8.347E-05, 2.995E-04, 1.019E-11, 5.117E-07, 4.201E-12, 1.020E-14, 1.000E-30, 1.000E-30, 8.915E-05
  6.218E+03, 1.0000E+03,   85.56,   10.00, 1.0176E+02, 1.371E-09, 3.053E-01, 3.894E-01, 6.203E-07, 9.058E-08, 1.618E-05, 8.329E-05, 2.994E-04, 1.025E-11, 5.245E-07, 4.230E-12, 1.041E-14, 1.000E-30, 1.000E-30, 8.897E-05
  6.318E+03, 1.0000E+03,   85.48,   10.00, 1.0176E+02, 1.384E-09, 3.054E-01, 3.892E-01, 6.258E-07, 9.088E-08, 1.635E-05, 8.311E-05, 2.994E-04, 1.032E-11, 5.374E-07, 4.258E-12, 1.062E-14, 1.000E-30, 1.000E-30, 8.879E-05
  6.418E+03, 1.0000E+03,   85.41,   10.00, 1.0176E+02, 1.395E-09, 3.055E-01, 3.891E-01, 6.312E-07, 9.116E-08, 1.652E-05, 8.293E-05, 2.994E-04, 1.038E-11, 5.504E-07, 4.286E-12, 1.083E-14, 1.000E-30, 1.000E-30, 8.862E-05
  6.518E+03, 1.0000E+03,   85.34,   10.00, 1.0176E+02, 1.408E-09, 3.056E-01, 3.889E-01, 6.365E-07, 9.142E-08, 1.669E-05, 8.274E-05, 2.994E-04, 1.044E-11, 5.634E-07, 4.312E-12, 1.105E-14, 1.000E-30, 1.000E-30, 8.844E-05
  6.618E+03, 1.0000E+03,   85.27,   10.00, 1.0176E+02, 1.419E-09, 3.056E-01, 3.887E-01, 6.417E-07, 9.167E-08, 1.686E-05, 8.256E-05, 2.994E-04, 1.050E-11, 5.765E-07, 4.339E-12, 1.127E-14, 1.000E-30, 1.000E-30, 8.826E-05
  6.718E+03, 1.0000E+03,   85.10,   10.00, 1.0176E+02, 1.431E-09, 3.057E-01, 3.886E-01, 6.469E-07, 9.191E-08, 1.703E-05, 8.238E-05, 2.994E-04, 1.056E-11, 5.897E-07, 4.365E-12, 1.149E-14, 1.000E-30, 1.000E-30, 8.809E-05
  6.818E+03, 1.0000E+03,   85.04,   10.00, 1.0176E+02, 1.439E-09, 3.058E-01, 3.884E-01, 6.519E-07, 9.213E-08, 1.720E-05, 8.220E-05, 2.994E-04, 1.058E-11, 6.030E-07, 4.387E-12, 1.171E-14, 1.000E-30, 1.000E-30, 8.791E-05
  6.918E+03, 1.0000E+03,   84.97,   10.00, 1.0176E+02, 1.450E-09, 3.059E-01, 3.882E-01, 6.569E-07, 9.234E-08, 1.736E-05, 8.202E-05, 2.993E-04, 1.064E-11, 6.163E-07, 4.408E-12, 1.193E-14, 1.000E-30, 1.000E-30, 8.774E-05
  7.018E+03, 1.0000E+03,   84.91,   10.00, 1.0176E+02, 1.461E-09, 3.060E-01, 3.881E-01, 6.618E-07, 9.253E-08, 1.753E-05, 8.184E-05, 2.993E-04, 1.070E-11, 6.297E-07, 4.431E-12, 1.216E-14, 1.000E-30, 1.000E-30, 8.756E-05
