  1.000E-07  1.0000E+03   100.00    45.87  1.3664E+00  2.000E-30  2.500E-01  5.000E-01  5.535E-28  2.600E-04  4.600E-04  7.089E-22  2.000E-30  1.000E-30  1.000E-30
  2.000E-07  1.0000E+03   100.00    45.87  1.3664E+00  4.327E-30  2.500E-01  5.000E-01  2.033E-27  2.600E-04  4.600E-04  1.418E-21  2.345E-30  1.000E-30  1.000E-30
  4.000E-07  1.0000E+03   100.00    45.87  1.3664E+00  1.279E-29  2.500E-01  5.000E-01  8.048E-27  2.600E-04  4.600E-04  2.836E-21  2.689E-30  1.000E-30  1.000E-30
  8.000E-07  1.0000E+03   100.00    45.87  1.3664E+00  4.591E-29  2.500E-01  5.000E-01  3.122E-26  2.600E-04  4.600E-04  5.671E-21  4.447E-30  1.000E-30  1.000E-30
  1.600E-06  1.0000E+03   100.00    45.87  1.3664E+00  1.651E-28  2.500E-01  5.000E-01  1.179E-25  2.600E-04  4.600E-04  1.134E-20  6.203E-30  1.000E-30  1.000E-30
  3.200E-06  1.0000E+03   100.00    45.87  1.3664E+00  6.261E-28  2.500E-01  5.000E-01  4.580E-25  2.600E-04  4.600E-04  2.269E-20  6.538E-30  1.000E-30  1.000E-30
  6.400E-06  1.0000E+03   100.00    45.87  1.3664E+00  2.479E-27  2.500E-01  5.000E-01  1.828E-24  2.600E-04  4.600E-04  4.538E-20  6.866E-30  1.000E-30  1.000E-30
  1.280E-05  1.0000E+03   100.00    45.87  1.3664E+00  9.713E-27  2.500E-01  5.000E-01  7.186E-24  2.600E-04  4.600E-04  9.077E-20  7.193E-30  1.000E-30  1.000E-30
  2.560E-05  1.0000E+03   100.00    45.87  1.3664E+00  3.811E-26  2.500E-01  5.000E-01  2.828E-23  2.600E-04  4.600E-04  1.816E-19  8.982E-30  1.000E-30  1.000E-30
  5.120E-05  1.0000E+03   100.00    45.87  1.3664E+00  1.519E-25  2.500E-01  5.000E-01  1.145E-22  2.600E-04  4.600E-04  3.633E-19  9.784E-30  1.000E-30  1.000E-30
  1.024E-04  1.0000E+03   100.00    45.87  1.3664E+00  6.044E-25  2.500E-01  5.000E-01  4.627E-22  2.600E-04  4.600E-04  7.274E-19  1.179E-29  1.000E-30  1.000E-30
  2.048E-04  1.0000E+03   100.00    45.87  1.3664E+00  2.406E-24  2.500E-01  5.000E-01  1.893E-21  2.600E-04  4.600E-04  1.458E-18  1.235E-29  1.000E-30  1.000E-30
  4.096E-04  1.0000E+03   100.00    45.87  1.3664E+00  9.606E-24  2.500E-01  5.000E-01  8.039E-21  2.600E-04  4.600E-04  2.928E-18  1.304E-29  1.000E-30  1.000E-30
  8.192E-04  1.0000E+03   100.00    45.87  1.3664E+00  3.837E-23  2.500E-01  5.000E-01  3.566E-20  2.600E-04  4.600E-04  5.902E-18  1.454E-29  1.000E-30  1.000E-30
  1.638E-03  1.0000E+03   100.00    45.87  1.3664E+00  1.535E-22  2.500E-01  5.000E-01  1.695E-19  2.600E-04  4.600E-04  1.199E-17  3.179E-29  1.000E-30  1.000E-30
  3.277E-03  1.0000E+03   100.00    45.87  1.3664E+00  6.174E-22  2.500E-01  5.000E-01  8.836E-19  2.600E-04  4.600E-04  2.466E-17  3.432E-28  1.000E-30  1.000E-30
  6.554E-03  1.0000E+03   100.00    45.87  1.3664E+00  2.565E-21  2.500E-01  5.000E-01  5.185E-18  2.600E-04  4.600E-04  5.183E-17  7.121E-27  1.000E-30  1.000E-30
  1.311E-02  1.0000E+03   100.00    45.87  1.3664E+00  1.263E-20  2.500E-01  5.000E-01  3.317E-17  2.600E-04  4.600E-04  1.119E-16  1.555E-25  1.000E-30  1.000E-30
  2.621E-02  1.0000E+03   100.00    45.87  1.3664E+00  1.097E-19  2.500E-01  5.000E-01  2.226E-16  2.600E-04  4.600E-04  2.457E-16  3.556E-24  1.000E-30  1.000E-30
  5.243E-02  1.0000E+03   100.00    45.87  1.3664E+00  1.879E-18  2.500E-01  5.000E-01  1.494E-15  2.600E-04  4.600E-04  5.288E-16  8.214E-23  1.000E-30  1.000E-30
  1.049E-01  1.0000E+03   100.00    45.87  1.3664E+00  3.709E-17  2.500E-01  5.000E-01  9.461E-15  2.600E-04  4.600E-04  1.068E-15  1.684E-21  1.000E-30  1.000E-30
  2.097E-01  1.0000E+03   100.00    45.87  1.3664E+00  5.720E-16  2.500E-01  5.000E-01  5.286E-14  2.599E-04  4.600E-04  1.996E-15  2.592E-20  1.000E-30  1.000E-30
  4.194E-01  1.0000E+03   100.00    45.87  1.3664E+00  5.415E-15  2.500E-01  5.000E-01  2.418E-13  2.598E-04  4.600E-04  3.326E-15  2.472E-19  1.000E-30  1.000E-30
  8.389E-01  1.0000E+03   100.00    45.87  1.3664E+00  2.744E-14  2.500E-01  5.000E-01  8.505E-13  2.597E-04  4.600E-04  5.162E-15  1.257E-18  1.000E-30  1.000E-30
  1.678E+00  1.0000E+03   100.00    45.87  1.3664E+00  8.108E-14  2.500E-01  5.000E-01  2.318E-12  2.594E-04  4.600E-04  7.965E-15  3.585E-18  1.000E-30  1.000E-30
  3.355E+00  1.0000E+03    99.99    45.87  1.3664E+00  1.604E-13  2.500E-01  5.000E-01  5.340E-12  2.590E-04  4.600E-04  1.177E-14  7.104E-18  1.000E-30  1.000E-30
  6.711E+00  1.0000E+03    99.97    45.87  1.3664E+00  2.293E-13  2.500E-01  5.000E-01  1.111E-11  2.584E-04  4.600E-04  1.543E-14  1.083E-17  1.000E-30  1.000E-30
  1.342E+01  1.0000E+03    99.92    45.87  1.3664E+00  2.992E-13  2.500E-01  5.000E-01  2.121E-11  2.579E-04  4.600E-04  1.738E-14  1.283E-17  1.000E-30  1.000E-30
